LoanID,PD,LGD,EAD,Provision
L11745,0.07601366345930513,0.21136035765121525,80646.88346782664,17482
L11746,0.017653760948857632,0.1533867607690475,145656.2027381454,17150
L11747,0.08181067746835073,0.6025981868024635,226547.98257218217,864
L11748,0.04850395197345875,0.38556826467579586,256982.1334420828,968
L11749,0.04576918269573433,0.4906191899107043,119870.32770503846,10002
L11750,0.0026432331866248168,0.38680908002870384,215172.10618769834,5953
L11751,0.013295330291608662,0.3245779544658798,189634.87825859577,5775
L11752,0.04376529419126897,0.3451675520365987,86920.27189603417,2437
L11753,0.09814854601726601,0.1476448937129708,170765.14414412813,8841
L11754,0.02576482047611745,0.5043484258087079,97359.1299031662,15929
L11755,0.002015290350615562,0.40736286939887056,12712.643008386476,16236
L11756,0.044148656147022916,0.13973481417001513,22460.370055101328,15167
L11757,0.0025794448190191426,0.4771217225375386,195071.76418820815,4058
L11758,0.03428593030591975,0.2257763530937311,68247.44479031302,1259
L11759,0.03605151333880838,0.1830699263158328,142792.75083725082,3878
L11760,0.001232958470618412,0.6862310650888087,152375.05851237473,17015
L11761,0.07817722774558555,0.14743162979460425,103334.49497791866,5472
L11762,0.09137230508870846,0.5379310427802259,127112.90763776712,15363
L11763,0.09987728494659108,0.5182028438571921,86347.53198877294,13494
L11764,0.05136937799557909,0.4130383851473064,116779.65316534843,1890
L11765,0.03135529231502246,0.1512628083180889,48709.564878475074,16779
L11766,0.0720299988931568,0.2753272528361673,181058.89376923675,4339
L11767,0.07390982206064062,0.19676910266968733,98561.3506432913,8511
L11768,0.038539644186310326,0.6900799724274973,6762.555825384264,1886
L11769,0.05699294333656559,0.15943085628140777,310532.05220013106,13945
L11770,0.0823552836548892,0.10755452393743703,93325.00654906855,16165
L11771,0.01972827164359259,0.2313063787085527,242806.80398266786,2479
L11772,0.0030268176880296816,0.5708207751103416,221381.68886453746,14070
L11773,0.05442995450380542,0.6063550197213327,153459.7601750914,10984
L11774,0.06677483087714836,0.5209217528300959,176292.50264159226,1360
L11775,0.057922326909063605,0.3599644434142928,228568.29352866896,7540
L11776,0.06002818541120166,0.5746427617730352,120840.68459473772,6490
L11777,0.03991619370887202,0.5062638314164916,109934.14745035573,15456
L11778,0.06549797802551778,0.6962011678470595,189098.48723787474,1216
L11779,0.005238305215164743,0.3635080648683737,97809.24024993932,19506
L11780,0.01596727958049659,0.21263947321421905,123624.63537214494,11955
L11781,0.045036027148838795,0.13984086109998078,212352.31358393445,7185
L11782,0.09435582135283088,0.4744401856560315,277581.84204882715,4296
L11783,0.0648047032730342,0.6607357703135607,9690.913192023234,7454
L11784,0.036172572271360795,0.5715403988702892,104302.29205484196,1711
L11785,0.046337962892571645,0.5393757006817115,191485.08876994957,14004
L11786,0.08471780804784895,0.4105584904818055,95066.62380523379,1141
L11787,0.05470449743060686,0.20815524885800907,154271.08618902438,11411
L11788,0.0057388187711015235,0.2645727322356072,202934.98973156046,19827
L11789,0.042269712006818456,0.2692719404080305,109361.75875924919,13357
L11790,0.039414952375529104,0.49901371531109584,52460.025719412384,8261
L11791,0.09008908853872998,0.6138120233074994,273305.69861871627,13281
L11792,0.031235776576933376,0.18213044831109582,79046.99936750885,14038
L11793,0.007404627176045561,0.11998035386264692,138217.5423902886,1363
L11794,0.03612730500480864,0.40689913587183135,73621.86618072308,12517
L11795,0.005345862973967428,0.638674362061545,148505.52613166958,1210
L11796,0.08339684143940408,0.6767161551564437,46744.829298865,18839
L11797,0.0594304828442867,0.38703215042925687,245532.9553961857,6119
L11798,0.047468244451122604,0.24985813893915865,144373.65030364753,4185
L11799,0.036624658933889276,0.5601359117301118,301287.66363961494,15907
L11800,0.042348018678590796,0.20160173170486173,33066.58029246886,6611
L11801,0.07899626137707448,0.5944057052713546,103076.51500126203,5880
L11802,0.01882146024806058,0.6215395118073892,147740.64698978345,4998
L11803,0.008072437508450717,0.2867338158332431,142539.46602831024,11981
L11804,0.056610773061995766,0.21004358464612616,37850.38149561869,5227
L11805,0.086031715202281,0.16678070231401246,277291.2446654036,15568
L11806,0.05666144245319386,0.46591989389107147,168617.6199726082,2205
L11807,0.0798193482737339,0.6891205941716994,258734.88914468532,12196
L11808,0.08938314988011829,0.3683127941703066,283917.36750965926,15377
L11809,0.00861189719325203,0.25816526472344264,12010.731559636068,7859
L11810,0.05932883631375311,0.5965618140640522,116359.35196409034,15276
L11811,0.08344295390546287,0.5280025594678904,280538.32102417585,12126
L11812,0.06471044139922699,0.1443232623507414,168937.12978581604,19050
L11813,0.059562326072021624,0.2563048070114975,94114.17465278454,1895
L11814,0.07901949224913274,0.32388378666389617,242596.68594936712,549
L11815,0.07101913698507833,0.22993415908624554,71248.53463234403,10490
L11816,0.05066065816344135,0.6297428290243187,137838.41521836267,1279
L11817,0.005359305663216127,0.21220647244959873,106209.78609049488,11312
L11818,0.061720372630449466,0.5758403541800758,219031.7594380493,5164
L11819,0.02210434710981797,0.5448491124713967,102184.92173886512,13975
L11820,0.026154550999072487,0.10727923142343608,183312.16001958607,6369
L11821,0.06827485109857255,0.267438471481123,261097.25505616138,5989
L11822,0.045856404862712655,0.4064172574992798,12650.87886068812,17551
L11823,0.0719612132148288,0.23151210272571127,27719.876139189473,12185
L11824,0.03986332096351611,0.5907776341771802,165466.86083794222,3817
L11825,0.08713313536853363,0.18071608608855178,121913.59728474214,14844
L11826,0.04327976261116507,0.19996378326754183,37349.078912579826,6450
L11827,0.04988851702573451,0.453060156671406,189117.13628294787,18545
L11828,0.013500742688253846,0.11411208088793308,17930.50125665988,15383
L11829,0.05085294086305958,0.6958448858999388,202065.38304499933,9743
L11830,0.02474022801457742,0.41818637591129526,304921.1224436714,7984
L11831,0.07653510145842991,0.4909671418593097,297232.6108673524,5347
L11832,0.07169041295666664,0.2516471136498369,184685.60407431028,17456
L11833,0.002568472949469658,0.6727676177656059,85819.35852506828,4082
L11834,0.049887400322430775,0.30061146002237715,34503.21951478375,16219
L11835,0.005494006138224468,0.17670146414808624,255583.9555334635,11468
L11836,0.057358835174256835,0.37295239664952784,228871.37301093165,2869
L11837,0.0902622537611284,0.17637313467049637,137641.02089554328,19628
L11838,0.0868497185656425,0.6772917966695938,237085.1442171941,2334
L11839,0.02513769393415194,0.4029928245185602,50986.178711495544,15945
L11840,0.014871267706677144,0.4601382953110883,48981.74666278268,18719
L11841,0.07931538308256499,0.39064492579400734,53014.559623719964,15634
L11842,0.05507209246299056,0.23960673245140798,14315.47719494287,4098
L11843,0.042959091518682775,0.20219012833935016,212097.8840657997,6535
L11844,0.08123926927395368,0.679275312760204,43567.13876754864,1316
L11845,0.025998639188138075,0.29039761784692275,254315.0129361977,6508
L11846,0.02323622587471826,0.1349874871869768,112307.4399094036,15955
L11847,0.061581257184069836,0.4028117864009093,68461.7477606706,6821
L11848,0.027985934288424184,0.24643091109031065,301415.6367062157,17673
L11849,0.043252229619938395,0.5238479343217859,285217.2680193998,5813
L11850,0.0460266410175524,0.3267641542262903,94956.087945984,12327
L11851,0.02129735411016775,0.6600295088324074,51554.71021443109,7177
L11852,0.007106789019761433,0.3613505944549502,168047.08614933776,9221
L11853,0.07690112340240432,0.5058124415983621,262406.64239312214,18331
L11854,0.07857515207000881,0.6095557987114545,176985.82211794917,13481
L11855,0.06023858812624812,0.6181274460731414,47588.218711851034,10628
L11856,0.015712346249696623,0.43226208869951754,291525.8040200096,10843
L11857,0.04814510982845923,0.5821367337122574,56828.33325706533,13685
L11858,0.018612037090697996,0.24869442981074602,178897.14791609213,6506
L11859,0.08824607224961671,0.46141502004963086,297831.49790802255,11393
L11860,0.07003157358577347,0.11992999874279607,98428.31349966954,19646
L11861,0.0041062809080533395,0.30030562445197995,159178.8873376989,897
L11862,0.0011649250132921448,0.30748274824221455,77725.99589776878,4341
L11863,0.09839233090515519,0.6242345195982887,60821.46964870946,10025
L11864,0.004944843115358973,0.3841638289974616,150046.00168474324,9673
L11865,0.0867201132948098,0.5443851783647956,11902.553499278,9695
L11866,0.09562574713454124,0.38267917194585155,37228.49548370526,5117
L11867,0.031502267019584126,0.28836105360138803,112881.69348502746,6099
L11868,0.05447351946913507,0.6636893700523943,146289.79654450313,10690
L11869,0.06509340846840633,0.47477144444225705,98326.59195224592,12226
L11870,0.0525222551205515,0.48462574497922895,120004.68371679669,534
L11871,0.022136912254653515,0.39471356243567557,265979.9060074465,6581
L11872,0.05854221987992031,0.21143911460930404,134654.6928515074,2496
L11873,0.026608413488808588,0.6009514560442932,120874.61352172008,9130
L11874,0.017337210145965013,0.5430738570146179,65764.93684726606,1982
L11875,0.05104688196088459,0.3290440303250688,128308.91764321085,8064
L11876,0.03782788374209646,0.6621536946599645,110927.96958963727,1422
L11877,0.0037135637358677916,0.3063436091556817,69655.25360752827,12163
L11878,0.09501809950812277,0.12337890037368415,55323.229190189304,5609
L11879,0.0049161050221652155,0.25654644861634823,212496.08633688354,15680
L11880,0.09039262662094555,0.3211835291874349,102869.22344068707,9841
L11881,0.019783894893233265,0.5921127264546423,194237.5772305302,3653
L11882,0.01504436996757336,0.5725781418199591,170807.69347970188,11857
L11883,0.007847231411095515,0.3594660391950353,76759.80619208902,1192
L11884,0.043144768484389494,0.5205317905958572,101866.6470777139,6190
L11885,0.05909938508165822,0.23700873161977298,226873.20329830874,14956
L11886,0.09046972381478369,0.6343758781634367,7164.84732835687,11592
L11887,0.07859110464493427,0.13682421978413692,29774.527611679314,18102
L11888,0.016802739694956034,0.33925668268126563,170081.8038113644,1815
L11889,0.017604861222958842,0.585593215904464,206533.02112833445,7789
L11890,0.0018078763420842667,0.4064491618722289,80052.7660575782,5718
L11891,0.06909433141119264,0.5882335324469051,161131.55688970358,6709
L11892,0.0027304474288527888,0.19970548058633536,191681.30982035882,17017
L11893,0.014716295481856118,0.2511469788522682,186247.02684303603,9551
L11894,0.06382033339093715,0.33936062537322775,74796.4318193705,7252
L11895,0.01587655913428458,0.615487619186908,81778.16738519898,9451
L11896,0.016168457203836254,0.6742952069688927,85240.90784016605,9943
L11897,0.024166310769135026,0.13407435765800035,300910.1147476072,4311
L11898,0.03914082041373372,0.6642321025051838,251178.80511945448,10795
L11899,0.001778743667089268,0.518926444055243,31863.211111308192,15292
L11900,0.07486017801929136,0.3903117209407527,241907.127895641,14695
L11901,0.0776085506790397,0.24627970494558152,67596.3034660526,9176
L11902,0.037307678743133905,0.27028824945346597,52421.475245515365,4266
L11903,0.08001425746493125,0.498526730580263,28261.972105316927,15013
L11904,0.029192391391305705,0.35226318892085406,240916.55121723912,4212
L11905,0.09858365202879596,0.1188037141977309,216698.5638994874,16519
L11906,0.04037549176783942,0.6796533260652989,142385.84482529075,9379
L11907,0.06721283666099001,0.49943445837383993,200189.159963744,19613
L11908,0.032922154108665724,0.5734406343934656,203807.19396727293,6122
L11909,0.045632254019436304,0.4859106336231013,55292.0094001416,7867
L11910,0.06486335096360876,0.5283300393114133,140759.3767869108,6209
L11911,0.03540497793298891,0.1235315117153174,82475.94520894041,1575
L11912,0.06600263986599067,0.3335199779319604,79508.89705694844,13089
L11913,0.015455464741831067,0.6612433973580887,94427.30956105799,13487
L11914,0.048891502579182095,0.6741755498576906,282109.76368130924,8065
L11915,0.028013053986245377,0.6517219359979218,281115.4174494394,6468
L11916,0.0920828109900279,0.6992567818533367,260347.9399075292,1420
L11917,0.08264566527460417,0.14228942274263828,292971.9872102793,13170
L11918,0.049254536680453306,0.13823411089311757,160458.4004787277,14534
L11919,0.04592125633539742,0.6596657372042889,208955.48416782095,12321
L11920,0.08356493115654592,0.11824663628153137,224196.9707145513,12639
L11921,0.06935456216645919,0.6311260222042455,240057.99326566013,2992
L11922,0.0686487396421044,0.6254697938072565,264702.9578310443,4412
L11923,0.055277197662600246,0.4247322309735333,46298.05220491974,7617
L11924,0.08637359289835088,0.6282173900099012,198743.52547608997,831
L11925,0.01976045989873186,0.5126699697347411,191692.91857970343,17262
L11926,0.08632672558901004,0.20291710657864903,127586.50427733781,15672
L11927,0.0525533732263787,0.6064630203792889,26483.823668029745,8403
L11928,0.06251142179379444,0.3406174718865892,210174.2141120379,18098
L11929,0.09627971371007675,0.23035456703279458,131767.2931601395,15861
L11930,0.04302582374110011,0.6862905405354612,104481.94801954825,4427
L11931,0.0671351736289851,0.5108568150355166,236181.1896966756,7136
L11932,0.05269087321422976,0.2111512401596865,100027.59960208413,2344
L11933,0.09322897655827456,0.6223003001351858,127274.41888531852,5455
L11934,0.049276908929274575,0.5948436323932917,14979.929508854166,17416
L11935,0.026357063131494753,0.16184075444047608,16238.315029277652,14712
L11936,0.048790573471057544,0.17602693394786578,102896.0030022986,6098
L11937,0.09175899003984372,0.2342425847634813,14842.15255263507,7317
L11938,0.05057074376224929,0.6398495832116873,181447.53328390597,5403
L11939,0.015467978476992501,0.5351350628944742,148173.7205073244,13926
L11940,0.054619147798054025,0.6409012395862282,293762.1849700669,9646
L11941,0.039372328837485794,0.6068646783946778,45291.37454230953,18716
L11942,0.06532762874397376,0.41975882938755227,210559.15985667502,6140
L11943,0.024893849878078057,0.13056445499726294,99666.23482131945,11616
L11944,0.03290703123894433,0.5325287112831879,132457.03911612552,2838
L11945,0.05214094097604719,0.47018123166768655,229327.31305145778,17860
L11946,0.012709858690057394,0.23932896814882115,159685.01935411207,1854
L11947,0.021840040724094276,0.6546577190848805,153850.77656403507,10622
L11948,0.08033279048929705,0.5121870760381583,122868.23558827226,3476
L11949,0.09398272782078741,0.5814715325334031,206998.5501329161,3586
L11950,0.0969839885719703,0.5656666971832518,255147.8992916995,9656
L11951,0.09378890411669627,0.1761849099059411,65251.77080139662,17819
L11952,0.09425990947766012,0.2677624787734273,90548.11470996887,6320
L11953,0.08228814942892178,0.5568355005396353,12757.711882330877,17809
L11954,0.07382584288106606,0.45014294509669395,220035.38016948797,6534
L11955,0.023952032654474636,0.17495092386157418,249894.16837722753,18627
L11956,0.044731290297280936,0.35402937005742807,63270.11027181241,17837
L11957,0.040398604322314735,0.24350205537161176,32045.535205114447,10783
L11958,0.07330400672480553,0.5483870004026543,20373.934509631566,1246
L11959,0.04806324941848208,0.18257016315960745,253854.8040821343,19704
L11960,0.03665718853552319,0.4678985727136392,134191.3063877592,4882
L11961,0.08159342097021684,0.11685550525987452,234278.76227109175,11299
L11962,0.07524073243647951,0.5145889274685732,151965.56449091434,8123
L11963,0.037512903845372,0.15361765649554207,271641.7771416114,12858
L11964,0.042512754005334955,0.17716197323216482,164409.64140595164,2712
L11965,0.08942563030159513,0.38764365750372964,160280.214431923,2395
L11966,0.07353517396405809,0.1064358839768673,303976.0865414678,4874
L11967,0.06930827579882419,0.6868311316490865,69051.70703504416,8615
L11968,0.07145866064992254,0.26220025870296865,54003.28037176508,8404
L11969,0.011127974817080236,0.10286060424299487,267591.9046319244,14804
L11970,0.05678664983919356,0.6185637653677867,280644.9962927764,14901
L11971,0.02980910773338219,0.13996036876737045,116604.52287446885,11490
L11972,0.009398452816333846,0.6246510055946669,47081.93876716219,6935
L11973,0.07337563955909658,0.5792425291819634,53714.341467371756,19033
L11974,0.03112920192091759,0.17262621984735987,169350.92162222948,13295
L11975,0.03169577873364861,0.16785512985268308,194673.12566297202,13637
L11976,0.06434568812320565,0.5454690018340238,235369.64594564418,3881
L11977,0.06696005455172864,0.5711144844188272,128856.30627742484,10620
L11978,0.04793240172339253,0.32546813880647474,165209.56007655044,5973
L11979,0.05609029068180134,0.6258501610300646,216142.25789578992,7887
L11980,0.0850398391867639,0.21906120470783536,61581.8120992184,5399
L11981,0.011600946523540004,0.4664762878163169,11694.191437226313,4328
L11982,0.007469698111328921,0.3492347076208233,36120.65892607537,2135
L11983,0.06596824135494982,0.300194698311922,241668.03158716788,7399
L11984,0.060777273143135795,0.4225253843335006,128129.48280256534,5628
L11985,0.019406419085498984,0.281659613155556,269107.6270800038,8540
L11986,0.05266798124719866,0.2336973255888031,148934.02365833384,1021
L11987,0.07482111783359437,0.4243054348992069,155129.82511003365,3495
L11988,0.07343888233601131,0.41646526462774924,32537.964602240987,3980
L11989,0.059976582563685175,0.5862809311709587,115236.94915489289,16394
L11990,0.01391429064848343,0.49037077022891684,153181.39028231514,13054
L11991,0.031096706558514143,0.30075387483816546,304803.8008229047,8585
L11992,0.04117243646038529,0.5125315386388248,106407.09277816958,7976
L11993,0.07903703928793014,0.1699818282057766,30820.15769313917,7094
L11994,0.05483713507806631,0.20892198772265902,170554.04401802682,19037
L11995,0.07358679490608122,0.4517640267586228,203801.46786928494,10988
L11996,0.09242744511174877,0.4341272237703425,153555.00330556263,19584
L11997,0.06276839519725633,0.41812554140095404,174878.85813388717,5265
L11998,0.024477560921884727,0.48052500158799316,49543.49904610188,13985
L11999,0.014818504796857833,0.1925554374067488,197442.19170848804,15701
L12000,0.0010537275226015059,0.5807481854112182,250780.9567426933,18507
L12001,0.018387203757141306,0.6252575346301115,237427.84157623156,2222
L12002,0.027651936844116355,0.41264367492062193,26552.6409523225,8180
L12003,0.027708164460179784,0.5109007357076667,295036.1610284227,13079
L12004,0.06704111148962735,0.5918050649014411,224432.1223052473,15367
L12005,0.015873688411342655,0.490165187164488,288090.2843837391,18283
L12006,0.044110233582228736,0.3606865731578186,41337.27492735505,8053
L12007,0.0014858947786734228,0.509935085586052,14623.708867267422,11104
L12008,0.026854994903515114,0.65845129243673,136545.53418794944,14548
L12009,0.005064399681906749,0.27193269442668844,72483.86292318309,3858
L12010,0.07124641161815405,0.5807279937353007,89528.93388177326,2519
L12011,0.03607633466433829,0.6984267156920875,285519.7709966765,9259
L12012,0.04852954401558505,0.5577308306404164,116717.63035484383,3339
L12013,0.07638386142538973,0.28642901294764833,240707.6496947354,7135
L12014,0.08642938114524011,0.1732747203012153,240204.13980216635,10832
L12015,0.05215067672330819,0.4267154452252393,286259.61179633153,1565
L12016,0.06532738774516977,0.1697710866445552,223273.6259733467,11487
L12017,0.0738622861320701,0.37698933986356375,276680.43728392164,19318
L12018,0.029246075787781024,0.30201808825139365,200598.0416200339,9143
L12019,0.0710188533020947,0.3854468682924145,55729.80025464107,9920
L12020,0.06571426150223957,0.2889061737059101,143864.63935612666,10562
L12021,0.04486337614695431,0.606936395691216,122233.33788150831,7994
L12022,0.03473516957398294,0.3622393305303385,81665.28392323382,12375
L12023,0.09739227961527426,0.16291486078610956,181307.05859908726,12670
L12024,0.09864554259547173,0.48745727398377203,311690.66423374234,17800
L12025,0.06981553197794031,0.5670415615317426,74355.25076453942,7876
L12026,0.039032002573244205,0.3548351513214629,303780.28420182026,1010
L12027,0.07540202371221219,0.46337800963623,53634.553650440415,2361
L12028,0.06824470296177546,0.36769326402077207,278705.94702393474,14562
L12029,0.054953574168597974,0.22059960373747872,91896.7247763388,6383
L12030,0.014051851104799295,0.4582019753661323,111165.96640226245,16259
L12031,0.09471367977125449,0.520766762586276,270375.3680008598,9690
L12032,0.024043883016978133,0.24952001371953136,158683.48673690605,8922
L12033,0.03993260702491196,0.5258092402132208,66957.10066880476,3624
L12034,0.03489923826755644,0.6159805272974851,175821.27782125847,13604
L12035,0.016221772095206064,0.6502629558817826,161638.96871379236,3750
L12036,0.0034264778650098873,0.20351599964553851,71209.45288063615,5375
L12037,0.09305037971010297,0.2004085641274589,216276.4906120678,12650
L12038,0.07420776013424361,0.621540838453419,283753.44795803085,3754
L12039,0.0030506752998009944,0.5107893058365945,242362.77231946425,14330
L12040,0.06908893003573825,0.17788265121180324,96267.3329710522,13965
L12041,0.013840768054318223,0.39707416675952,46417.04731598756,764
L12042,0.07267512535118989,0.5558653912987993,81062.63925987914,11228
L12043,0.05101277261077176,0.21945663612237898,43257.7447344601,14985
L12044,0.09780770380839018,0.6462418561299872,200788.3108309464,11820
L12045,0.04380312283430108,0.6195744411052097,283001.0264434137,16033
L12046,0.07514572261592091,0.4561403371002126,163467.74665200085,11115
L12047,0.00508970445011314,0.5666429068591342,230116.4346505811,16094
L12048,0.09361998864288891,0.1892491334157911,114817.27900797706,12234
L12049,0.05668352723252172,0.24889108820630926,100395.74397410154,4869
L12050,0.03210759214632876,0.5645884046213864,57465.92210226638,6937
L12051,0.013562398422311835,0.3666261973219458,58994.523869297045,5781
L12052,0.06444109279124545,0.20861016911533609,225681.09582908233,18319
L12053,0.07488304569349398,0.2740635957105979,274936.07139012776,5275
L12054,0.009448078372848674,0.4733263436348163,315582.09326573316,1619
L12055,0.017301367896809857,0.12465266074691822,276573.42867895693,11457
L12056,0.03915725677817184,0.1889615809838916,105265.70677731767,12195
L12057,0.0853239808939002,0.22152710060108957,209245.5567883288,3848
L12058,0.09831017636675218,0.6324839973911067,100166.73852765885,1623
L12059,0.07475769876697895,0.6326150606860524,62921.817591293555,10841
L12060,0.0015523273167111302,0.22747183583465685,302590.80996861414,14038
L12061,0.09044229713910527,0.4589122745851254,269418.37270088313,17372
L12062,0.0036288472022139584,0.31610801089648155,237458.2248787494,2460
L12063,0.08981553915637855,0.1302070092422698,151518.3075913248,5349
L12064,0.04162138433762779,0.1920651965846869,51530.79446713414,12466
L12065,0.07443912193807557,0.1031730527436851,146683.1107100675,3722
L12066,0.009619700721972248,0.6905375208909325,258881.73132470332,14815
L12067,0.017327767647082697,0.48983742054692514,235156.6549451003,5552
L12068,0.04562601953079656,0.17956917955887133,77418.60794293933,7948
L12069,0.0048120640367175695,0.5401488068464861,26967.023522254847,4459
L12070,0.039585917096699605,0.46739878020387915,8591.650934278341,14331
L12071,0.07544463974809101,0.22429219918564122,118483.98632925274,12413
L12072,0.06581657274783996,0.3958662484516129,112578.05592524918,3968
L12073,0.035825959276975336,0.46637742409517347,40790.83284659894,14936
L12074,0.0018755869411696737,0.31716418819404946,112945.6391925303,12479
L12075,0.02769799862776725,0.6751798607445497,205465.1729239394,13536
L12076,0.07784666746509836,0.15683661943858987,77161.48981828004,17542
L12077,0.03471242013481932,0.17562774839673978,188308.65153160755,14744
L12078,0.038372190107240904,0.6139629283907986,57640.06350735671,16199
L12079,0.008345633857904267,0.25017617917110885,59683.8674273824,17105
L12080,0.06056736883600399,0.17813582166413444,91001.02604783588,18216
L12081,0.06256813402700075,0.3321777402970857,102521.90188270206,6971
L12082,0.043654056627025664,0.20101241892105215,110672.97686690111,11802
L12083,0.07629651729750953,0.4026178977271955,75088.89875719108,4637
L12084,0.087809726379183,0.5402042798946864,202746.12696017805,18794
L12085,0.07530333666795737,0.5533531585982049,183427.3171385623,19695
L12086,0.05488639381240547,0.2818892402389704,77996.91108445512,14810
L12087,0.09363336390183917,0.5140570306469084,309611.89217477036,6029
L12088,0.038838229248037606,0.6792717039458259,40389.286900743275,1550
L12089,0.06581771402765497,0.10445192288589902,127363.26749408453,14887
L12090,0.05794877548853115,0.4878271657867328,61373.34756695244,17907
L12091,0.08431521808558422,0.39975473450874666,253230.71964344205,15564
L12092,0.050459733595145946,0.3365463908690841,265540.93939600314,7657
L12093,0.055795148102522736,0.2255215247051423,213833.80561556292,13980
L12094,0.045927529917285534,0.17441997502615442,71147.64533270686,4521
L12095,0.01491128346952645,0.6525487317347289,144517.82357479705,18279
L12096,0.08875622745515532,0.11825728679548886,168837.68350019032,9276
L12097,0.08632061630110881,0.3819323446600942,6682.866375544697,8813
L12098,0.07054340387220674,0.2228959037535369,123813.33464001001,19897
L12099,0.0354313193453954,0.188371733844657,160275.09196229343,1256
L12100,0.03615421069332419,0.31155994568923334,245474.24962137148,10459
L12101,0.004564060586812646,0.28966741409826874,91296.10077016914,3726
L12102,0.008687164519290157,0.3770587724685428,231023.15659389456,613
L12103,0.05186596989991895,0.39588490688441913,5207.521846868067,11730
L12104,0.005931763247502235,0.40261287869156415,43476.81142380548,6926
L12105,0.010822799246587963,0.17914958622132887,146146.6943329049,17026
L12106,0.025869329616290276,0.2024348765983638,116151.70535324083,2217
L12107,0.03799549922632988,0.29449713482564277,203412.22608494924,1382
L12108,0.04944531645073896,0.14847957909112425,246939.02971817896,16517
L12109,0.033127592465147244,0.5999844566039774,51766.751129733726,14324
L12110,0.09412779325999894,0.15861018722582612,235957.44569286946,10095
L12111,0.09513861555212559,0.23699997078371543,49040.742164179384,13695
L12112,0.006548170230925086,0.48235342075685617,243366.90382075938,2746
L12113,0.09855610480260038,0.6581889890648638,316213.8460739287,14213
L12114,0.018117556618117293,0.18082516493948433,101302.93225036286,12565
L12115,0.033806113654345035,0.36344334837265846,276547.2828434181,9732
L12116,0.08386453608635476,0.2782612288635595,138271.8286623838,9133
L12117,0.06908413505734226,0.3880524619388459,82351.9862950335,9951
L12118,0.006765998226869369,0.3629102971884417,285927.0680078095,4725
L12119,0.07768570795731383,0.4465689353673651,313120.0816738532,8128
L12120,0.06666103301605873,0.1256410441026857,11513.311716340211,17310
L12121,0.09509915333241549,0.5974280056586407,18694.893449298328,12926
L12122,0.09109088331149962,0.11984588524737512,216653.6962440879,5332
L12123,0.0975475257541268,0.44346379749786535,122232.95965273328,9230
L12124,0.04603369821803255,0.5884585493574446,117083.74267829677,9501
L12125,0.0709442175984626,0.1691717616336662,160660.08699109562,19042
L12126,0.09622868834347326,0.5090656877517138,237748.59185891927,15450
L12127,0.0012098277989148626,0.2262262653442553,166584.14630254955,13668
L12128,0.07910425526147435,0.21922127207356587,63117.73007700101,16234
L12129,0.006341557827195045,0.12674554147661385,10365.721974819966,13400
L12130,0.09989270889853583,0.3209721114552622,94137.76788016903,18346
L12131,0.0023742772176191507,0.6355940347238829,301296.37036013673,9299
L12132,0.05591561950432658,0.5226163217310168,287328.3434334484,15966
L12133,0.05257076736558352,0.4411923271164384,116151.06916270548,12262
L12134,0.031168698820894552,0.5911541193924789,196319.953571066,18185
L12135,0.07350241303657029,0.6013504916166673,251127.82240135464,7993
L12136,0.026442777267255486,0.4561294137331239,193849.15460706357,10504
L12137,0.029787762950942133,0.286206815809819,228978.0908391442,3090
L12138,0.01885557100913832,0.6283309280781149,309972.9893542062,10746
L12139,0.07169262851286426,0.30991342902474756,183584.49468691822,11279
L12140,0.01783355888617802,0.20386625851872536,66402.11250976495,11748
L12141,0.08986959992291033,0.4355970742346589,159248.71656257974,13284
L12142,0.029495682976529738,0.1506584291769934,134320.27643961526,11959
L12143,0.05234361034160323,0.22660784469936796,44122.18127588549,9838
L12144,0.04803135295931074,0.6085261315587066,33151.99276933442,2474
L12145,0.07053290728923446,0.35040253059920035,164316.1176466716,10297
L12146,0.024169712670826314,0.39314338084122036,276760.6582585553,19360
L12147,0.08402529396252555,0.4232468190833786,182324.32500879618,1953
L12148,0.0740516281551669,0.39577784462511545,41154.97653721098,1418
L12149,0.03491879675290337,0.23075017424797517,10332.348488496718,16797
L12150,0.012908522159030392,0.64964505592522,236401.13423117687,10322
L12151,0.05097173368424466,0.5075003420102097,109669.81558345228,5859
L12152,0.09807202146926094,0.49063564529113446,292133.73390717764,10228
L12153,0.0034011865482354714,0.6020029474718637,115117.69113739171,1537
L12154,0.08464126153694364,0.505965822362373,210555.38705597102,18691
L12155,0.07027656790768647,0.172658965012376,140176.52137356976,13860
L12156,0.019134884694721053,0.30369762601342204,205986.94160297568,15967
L12157,0.04816561023081037,0.3241629947085138,312364.7985740606,19405
L12158,0.063140276846771,0.5032886863703828,287013.528819472,1676
L12159,0.06997174193008955,0.5230969384523468,46376.83912375833,2242
L12160,0.09221513295491876,0.4338717629558949,210519.01502189966,10791
L12161,0.0874345925777677,0.3399099847843732,195394.7433950741,19994
L12162,0.033514293465235226,0.6257540345609396,112240.7009121512,14350
L12163,0.012883459492498486,0.432953000387599,271897.42834716756,11084
L12164,0.011322377549120955,0.5943056898326343,87061.8162979815,3412
L12165,0.09690560281916216,0.6562413209173473,172590.8896235265,10416
L12166,0.09562602528999614,0.3537136175283486,279811.7934774516,13196
L12167,0.08213179753150292,0.27446055093937216,164969.01074547757,11923
L12168,0.09806578571263551,0.3232117756560785,192369.52211028064,8435
