LoanID,missing_PD,missing_LGD,missing_EAD,negative_saldo,negative_importe_aprobado,inconsistent_provision,missing_centro_costo,any_quality_issue
L12573,False,False,False,False,False,False,False,False
L12574,False,False,False,False,False,False,False,False
L12575,False,False,False,False,False,False,False,False
L12576,False,False,False,False,False,False,False,False
L12577,False,False,False,False,False,False,False,False
L12578,False,False,False,False,False,False,False,False
L12579,False,False,False,False,False,False,False,False
L12580,False,False,False,False,False,False,False,False
L12581,False,False,False,False,False,False,False,False
L12582,False,False,False,False,False,False,False,False
L12583,False,False,False,False,False,False,False,False
L12584,False,False,False,False,False,False,False,False
L12585,False,False,False,False,False,False,False,False
L12586,False,False,False,False,False,False,False,False
L12587,False,False,False,False,False,False,False,False
L12588,False,False,False,False,False,False,False,False
L12589,False,False,False,False,False,False,False,False
L12590,False,False,False,False,False,False,False,False
L12591,False,False,False,False,False,False,False,False
L12592,False,False,False,False,False,False,False,False
L12593,False,False,False,False,False,False,False,False
L12594,False,False,False,False,False,False,False,False
L12595,False,False,False,False,False,False,False,False
L12596,False,False,False,False,False,False,False,False
L12597,False,False,False,False,False,False,False,False
L12598,False,False,False,False,False,False,False,False
L12599,False,False,False,False,False,False,False,False
L12600,False,False,False,False,False,False,False,False
L12601,False,False,False,False,False,False,False,False
L12602,False,False,False,False,False,False,False,False
L12603,False,False,False,False,False,False,False,False
L12604,False,False,False,False,False,False,False,False
L12605,False,False,False,False,False,False,False,False
L12606,False,False,False,False,False,False,False,False
L12607,False,False,False,False,False,False,False,False
L12608,False,False,False,False,False,False,False,False
L12609,False,False,False,False,False,False,False,False
L12610,False,False,False,False,False,False,False,False
L12611,False,False,False,False,False,False,False,False
L12612,False,False,False,False,False,False,False,False
L12613,False,False,False,False,False,False,False,False
L12614,False,False,False,False,False,False,False,False
L12615,False,False,False,False,False,False,False,False
L12616,False,False,False,False,False,False,False,False
L12617,False,False,False,False,False,False,False,False
L12618,False,False,False,False,False,False,False,False
L12619,False,False,False,False,False,False,False,False
L12620,False,False,False,False,False,False,False,False
L12621,False,False,False,False,False,False,False,False
L12622,False,False,False,False,False,False,False,False
L12623,False,False,False,False,False,False,False,False
L12624,False,False,False,False,False,False,False,False
L12625,False,False,False,False,False,False,False,False
L12626,False,False,False,False,False,False,False,False
L12627,False,False,False,False,False,False,False,False
L12628,False,False,False,False,False,False,False,False
L12629,False,False,False,False,False,False,False,False
L12630,False,False,False,False,False,False,False,False
L12631,False,False,False,False,False,False,False,False
L12632,False,False,False,False,False,False,False,False
L12633,False,False,False,False,False,False,False,False
L12634,False,False,False,False,False,False,False,False
L12635,False,False,False,False,False,False,False,False
L12636,False,False,False,False,False,False,False,False
L12637,False,False,False,False,False,False,False,False
L12638,False,False,False,False,False,False,False,False
L12639,False,False,False,False,False,False,False,False
L12640,False,False,False,False,False,False,False,False
L12641,False,False,False,False,False,False,False,False
L12642,False,False,False,False,False,False,False,False
L12643,False,False,False,False,False,False,False,False
L12644,False,False,False,False,False,False,False,False
L12645,False,False,False,False,False,False,False,False
L12646,False,False,False,False,False,False,False,False
L12647,False,False,False,False,False,False,False,False
L12648,False,False,False,False,False,False,False,False
L12649,False,False,False,False,False,False,False,False
L12650,False,False,False,False,False,False,False,False
L12651,False,False,False,False,False,False,False,False
L12652,False,False,False,False,False,False,False,False
L12653,False,False,False,False,False,False,False,False
L12654,False,False,False,False,False,False,False,False
L12655,False,False,False,False,False,False,False,False
L12656,False,False,False,False,False,False,False,False
L12657,False,False,False,False,False,False,False,False
L12658,False,False,False,False,False,False,False,False
L12659,False,False,False,False,False,False,False,False
L12660,False,False,False,False,False,False,False,False
L12661,False,False,False,False,False,False,False,False
L12662,False,False,False,False,False,False,False,False
L12663,False,False,False,False,False,False,False,False
L12664,False,False,False,False,False,False,False,False
L12665,False,False,False,False,False,False,False,False
L12666,False,False,False,False,False,False,False,False
L12667,False,False,False,False,False,False,False,False
L12668,False,False,False,False,False,False,False,False
L12669,False,False,False,False,False,False,False,False
L12670,False,False,False,False,False,False,False,False
L12671,False,False,False,False,False,False,False,False
L12672,False,False,False,False,False,False,False,False
L12673,False,False,False,False,False,False,False,False
L12674,False,False,False,False,False,False,False,False
L12675,False,False,False,False,False,False,False,False
L12676,False,False,False,False,False,False,False,False
L12677,False,False,False,False,False,False,False,False
L12678,False,False,False,False,False,False,False,False
L12679,False,False,False,False,False,False,False,False
L12680,False,False,False,False,False,False,False,False
L12681,False,False,False,False,False,False,False,False
L12682,False,False,False,False,False,False,False,False
L12683,False,False,False,False,False,False,False,False
L12684,False,False,False,False,False,False,False,False
L12685,False,False,False,False,False,False,False,False
L12686,False,False,False,False,False,False,False,False
L12687,False,False,False,False,False,False,False,False
L12688,False,False,False,False,False,False,False,False
L12689,False,False,False,False,False,False,False,False
L12690,False,False,False,False,False,False,False,False
L12691,False,False,False,False,False,False,False,False
L12692,False,False,False,False,False,False,False,False
L12693,False,False,False,False,False,False,False,False
L12694,False,False,False,False,False,False,False,False
L12695,False,False,False,False,False,False,False,False
L12696,False,False,False,False,False,False,False,False
L12697,False,False,False,False,False,False,False,False
L12698,False,False,False,False,False,False,False,False
L12699,False,False,False,False,False,False,False,False
L12700,False,False,False,False,False,False,False,False
L12701,False,False,False,False,False,False,False,False
L12702,False,False,False,False,False,False,False,False
L12703,False,False,False,False,False,False,False,False
L12704,False,False,False,False,False,False,False,False
L12705,False,False,False,False,False,False,False,False
L12706,False,False,False,False,False,False,False,False
L12707,False,False,False,False,False,False,False,False
L12708,False,False,False,False,False,False,False,False
L12709,False,False,False,False,False,False,False,False
L12710,False,False,False,False,False,False,False,False
L12711,False,False,False,False,False,False,False,False
L12712,False,False,False,False,False,False,False,False
L12713,False,False,False,False,False,False,False,False
L12714,False,False,False,False,False,False,False,False
L12715,False,False,False,False,False,False,False,False
L12716,False,False,False,False,False,False,False,False
L12717,False,False,False,False,False,False,False,False
L12718,False,False,False,False,False,False,False,False
L12719,False,False,False,False,False,False,False,False
L12720,False,False,False,False,False,False,False,False
L12721,False,False,False,False,False,False,False,False
L12722,False,False,False,False,False,False,False,False
L12723,False,False,False,False,False,False,False,False
L12724,False,False,False,False,False,False,False,False
L12725,False,False,False,False,False,False,False,False
L12726,False,False,False,False,False,False,False,False
L12727,False,False,False,False,False,False,False,False
L12728,False,False,False,False,False,False,False,False
L12729,False,False,False,False,False,False,False,False
L12730,False,False,False,False,False,False,False,False
L12731,False,False,False,False,False,False,False,False
L12732,False,False,False,False,False,False,False,False
L12733,False,False,False,False,False,False,False,False
L12734,False,False,False,False,False,False,False,False
L12735,False,False,False,False,False,False,False,False
L12736,False,False,False,False,False,False,False,False
L12737,False,False,False,False,False,False,False,False
L12738,False,False,False,False,False,False,False,False
L12739,False,False,False,False,False,False,False,False
L12740,False,False,False,False,False,False,False,False
L12741,False,False,False,False,False,False,False,False
L12742,False,False,False,False,False,False,False,False
L12743,False,False,False,False,False,False,False,False
L12744,False,False,False,False,False,False,False,False
L12745,False,False,False,False,False,False,False,False
L12746,False,False,False,False,False,False,False,False
L12747,False,False,False,False,False,False,False,False
L12748,False,False,False,False,False,False,False,False
L12749,False,False,False,False,False,False,False,False
L12750,False,False,False,False,False,False,False,False
L12751,False,False,False,False,False,False,False,False
L12752,False,False,False,False,False,False,False,False
L12753,False,False,False,False,False,False,False,False
L12754,False,False,False,False,False,False,False,False
L12755,False,False,False,False,False,False,False,False
L12756,False,False,False,False,False,False,False,False
L12757,False,False,False,False,False,False,False,False
L12758,False,False,False,False,False,False,False,False
L12759,False,False,False,False,False,False,False,False
L12760,False,False,False,False,False,False,False,False
L12761,False,False,False,False,False,False,False,False
L12762,False,False,False,False,False,False,False,False
L12763,False,False,False,False,False,False,False,False
L12764,False,False,False,False,False,False,False,False
L12765,False,False,False,False,False,False,False,False
L12766,False,False,False,False,False,False,False,False
L12767,False,False,False,False,False,False,False,False
L12768,False,False,False,False,False,False,False,False
L12769,False,False,False,False,False,False,False,False
L12770,False,False,False,False,False,False,False,False
L12771,False,False,False,False,False,False,False,False
L12772,False,False,False,False,False,False,False,False
L12773,False,False,False,False,False,False,False,False
L12774,False,False,False,False,False,False,False,False
L12775,False,False,False,False,False,False,False,False
L12776,False,False,False,False,False,False,False,False
L12777,False,False,False,False,False,False,False,False
L12778,False,False,False,False,False,False,False,False
L12779,False,False,False,False,False,False,False,False
L12780,False,False,False,False,False,False,False,False
L12781,False,False,False,False,False,False,False,False
L12782,False,False,False,False,False,False,False,False
L12783,False,False,False,False,False,False,False,False
L12784,False,False,False,False,False,False,False,False
L12785,False,False,False,False,False,False,False,False
L12786,False,False,False,False,False,False,False,False
L12787,False,False,False,False,False,False,False,False
L12788,False,False,False,False,False,False,False,False
L12789,False,False,False,False,False,False,False,False
L12790,False,False,False,False,False,False,False,False
L12791,False,False,False,False,False,False,False,False
L12792,False,False,False,False,False,False,False,False
L12793,False,False,False,False,False,False,False,False
L12794,False,False,False,False,False,False,False,False
L12795,False,False,False,False,False,False,False,False
L12796,False,False,False,False,False,False,False,False
L12797,False,False,False,False,False,False,False,False
L12798,False,False,False,False,False,False,False,False
L12799,False,False,False,False,False,False,False,False
L12800,False,False,False,False,False,False,False,False
L12801,False,False,False,False,False,False,False,False
L12802,False,False,False,False,False,False,False,False
L12803,False,False,False,False,False,False,False,False
L12804,False,False,False,False,False,False,False,False
L12805,False,False,False,False,False,False,False,False
L12806,False,False,False,False,False,False,False,False
L12807,False,False,False,False,False,False,False,False
L12808,False,False,False,False,False,False,False,False
L12809,False,False,False,False,False,False,False,False
L12810,False,False,False,False,False,False,False,False
L12811,False,False,False,False,False,False,False,False
L12812,False,False,False,False,False,False,False,False
L12813,False,False,False,False,False,False,False,False
L12814,False,False,False,False,False,False,False,False
L12815,False,False,False,False,False,False,False,False
L12816,False,False,False,False,False,False,False,False
L12817,False,False,False,False,False,False,False,False
L12818,False,False,False,False,False,False,False,False
L12819,False,False,False,False,False,False,False,False
L12820,False,False,False,False,False,False,False,False
L12821,False,False,False,False,False,False,False,False
L12822,False,False,False,False,False,False,False,False
L12823,False,False,False,False,False,False,False,False
L12824,False,False,False,False,False,False,False,False
L12825,False,False,False,False,False,False,False,False
L12826,False,False,False,False,False,False,False,False
L12827,False,False,False,False,False,False,False,False
L12828,False,False,False,False,False,False,False,False
L12829,False,False,False,False,False,False,False,False
L12830,False,False,False,False,False,False,False,False
L12831,False,False,False,False,False,False,False,False
L12832,False,False,False,False,False,False,False,False
L12833,False,False,False,False,False,False,False,False
L12834,False,False,False,False,False,False,False,False
L12835,False,False,False,False,False,False,False,False
L12836,False,False,False,False,False,False,False,False
L12837,False,False,False,False,False,False,False,False
L12838,False,False,False,False,False,False,False,False
L12839,False,False,False,False,False,False,False,False
L12840,False,False,False,False,False,False,False,False
L12841,False,False,False,False,False,False,False,False
L12842,False,False,False,False,False,False,False,False
L12843,False,False,False,False,False,False,False,False
L12844,False,False,False,False,False,False,False,False
L12845,False,False,False,False,False,False,False,False
L12846,False,False,False,False,False,False,False,False
L12847,False,False,False,False,False,False,False,False
L12848,False,False,False,False,False,False,False,False
L12849,False,False,False,False,False,False,False,False
L12850,False,False,False,False,False,False,False,False
L12851,False,False,False,False,False,False,False,False
L12852,False,False,False,False,False,False,False,False
L12853,False,False,False,False,False,False,False,False
L12854,False,False,False,False,False,False,False,False
L12855,False,False,False,False,False,False,False,False
L12856,False,False,False,False,False,False,False,False
L12857,False,False,False,False,False,False,False,False
L12858,False,False,False,False,False,False,False,False
L12859,False,False,False,False,False,False,False,False
L12860,False,False,False,False,False,False,False,False
L12861,False,False,False,False,False,False,False,False
L12862,False,False,False,False,False,False,False,False
L12863,False,False,False,False,False,False,False,False
L12864,False,False,False,False,False,False,False,False
L12865,False,False,False,False,False,False,False,False
L12866,False,False,False,False,False,False,False,False
L12867,False,False,False,False,False,False,False,False
L12868,False,False,False,False,False,False,False,False
L12869,False,False,False,False,False,False,False,False
L12870,False,False,False,False,False,False,False,False
L12871,False,False,False,False,False,False,False,False
L12872,False,False,False,False,False,False,False,False
L12873,False,False,False,False,False,False,False,False
L12874,False,False,False,False,False,False,False,False
L12875,False,False,False,False,False,False,False,False
L12876,False,False,False,False,False,False,False,False
L12877,False,False,False,False,False,False,False,False
L12878,False,False,False,False,False,False,False,False
L12879,False,False,False,False,False,False,False,False
L12880,False,False,False,False,False,False,False,False
L12881,False,False,False,False,False,False,False,False
L12882,False,False,False,False,False,False,False,False
L12883,False,False,False,False,False,False,False,False
L12884,False,False,False,False,False,False,False,False
L12885,False,False,False,False,False,False,False,False
L12886,False,False,False,False,False,False,False,False
L12887,False,False,False,False,False,False,False,False
L12888,False,False,False,False,False,False,False,False
L12889,False,False,False,False,False,False,False,False
L12890,False,False,False,False,False,False,False,False
L12891,False,False,False,False,False,False,False,False
L12892,False,False,False,False,False,False,False,False
L12893,False,False,False,False,False,False,False,False
L12894,False,False,False,False,False,False,False,False
L12895,False,False,False,False,False,False,False,False
L12896,False,False,False,False,False,False,False,False
L12897,False,False,False,False,False,False,False,False
L12898,False,False,False,False,False,False,False,False
L12899,False,False,False,False,False,False,False,False
L12900,False,False,False,False,False,False,False,False
L12901,False,False,False,False,False,False,False,False
L12902,False,False,False,False,False,False,False,False
L12903,False,False,False,False,False,False,False,False
L12904,False,False,False,False,False,False,False,False
L12905,False,False,False,False,False,False,False,False
L12906,False,False,False,False,False,False,False,False
L12907,False,False,False,False,False,False,False,False
L12908,False,False,False,False,False,False,False,False
L12909,False,False,False,False,False,False,False,False
L12910,False,False,False,False,False,False,False,False
L12911,False,False,False,False,False,False,False,False
L12912,False,False,False,False,False,False,False,False
L12913,False,False,False,False,False,False,False,False
L12914,False,False,False,False,False,False,False,False
L12915,False,False,False,False,False,False,False,False
L12916,False,False,False,False,False,False,False,False
L12917,False,False,False,False,False,False,False,False
L12918,False,False,False,False,False,False,False,False
L12919,False,False,False,False,False,False,False,False
L12920,False,False,False,False,False,False,False,False
L12921,False,False,False,False,False,False,False,False
L12922,False,False,False,False,False,False,False,False
L12923,False,False,False,False,False,False,False,False
L12924,False,False,False,False,False,False,False,False
L12925,False,False,False,False,False,False,False,False
L12926,False,False,False,False,False,False,False,False
L12927,False,False,False,False,False,False,False,False
L12928,False,False,False,False,False,False,False,False
L12929,False,False,False,False,False,False,False,False
L12930,False,False,False,False,False,False,False,False
L12931,False,False,False,False,False,False,False,False
L12932,False,False,False,False,False,False,False,False
L12933,False,False,False,False,False,False,False,False
L12934,False,False,False,False,False,False,False,False
L12935,False,False,False,False,False,False,False,False
L12936,False,False,False,False,False,False,False,False
L12937,False,False,False,False,False,False,False,False
L12938,False,False,False,False,False,False,False,False
L12939,False,False,False,False,False,False,False,False
L12940,False,False,False,False,False,False,False,False
L12941,False,False,False,False,False,False,False,False
L12942,False,False,False,False,False,False,False,False
L12943,False,False,False,False,False,False,False,False
L12944,False,False,False,False,False,False,False,False
L12945,False,False,False,False,False,False,False,False
L12946,False,False,False,False,False,False,False,False
L12947,False,False,False,False,False,False,False,False
L12948,False,False,False,False,False,False,False,False
L12949,False,False,False,False,False,False,False,False
L12950,False,False,False,False,False,False,False,False
L12951,False,False,False,False,False,False,False,False
L12952,False,False,False,False,False,False,False,False
L12953,False,False,False,False,False,False,False,False
L12954,False,False,False,False,False,False,False,False
L12955,False,False,False,False,False,False,False,False
L12956,False,False,False,False,False,False,False,False
L12957,False,False,False,False,False,False,False,False
L12958,False,False,False,False,False,False,False,False
L12959,False,False,False,False,False,False,False,False
L12960,False,False,False,False,False,False,False,False
L12961,False,False,False,False,False,False,False,False
L12962,False,False,False,False,False,False,False,False
L12963,False,False,False,False,False,False,False,False
L12964,False,False,False,False,False,False,False,False
L12965,False,False,False,False,False,False,False,False
L12966,False,False,False,False,False,False,False,False
L12967,False,False,False,False,False,False,False,False
L12968,False,False,False,False,False,False,False,False
L12969,False,False,False,False,False,False,False,False
L12970,False,False,False,False,False,False,False,False
L12971,False,False,False,False,False,False,False,False
L12972,False,False,False,False,False,False,False,False
L12973,False,False,False,False,False,False,False,False
L12974,False,False,False,False,False,False,False,False
L12975,False,False,False,False,False,False,False,False
L12976,False,False,False,False,False,False,False,False
L12977,False,False,False,False,False,False,False,False
L12978,False,False,False,False,False,False,False,False
L12979,False,False,False,False,False,False,False,False
L12980,False,False,False,False,False,False,False,False
L12981,False,False,False,False,False,False,False,False
L12982,False,False,False,False,False,False,False,False
L12983,False,False,False,False,False,False,False,False
L12984,False,False,False,False,False,False,False,False
L12985,False,False,False,False,False,False,False,False
L12986,False,False,False,False,False,False,False,False
L12987,False,False,False,False,False,False,False,False
L12988,False,False,False,False,False,False,False,False
L12989,False,False,False,False,False,False,False,False
L12990,False,False,False,False,False,False,False,False
L12991,False,False,False,False,False,False,False,False
L12992,False,False,False,False,False,False,False,False
L12993,False,False,False,False,False,False,False,False
L12994,False,False,False,False,False,False,False,False
L12995,False,False,False,False,False,False,False,False
L12996,False,False,False,False,False,False,False,False
L12997,False,False,False,False,False,False,False,False
L12998,False,False,False,False,False,False,False,False
L12999,False,False,False,False,False,False,False,False
L13000,False,False,False,False,False,False,False,False
L13001,False,False,False,False,False,False,False,False
L13002,False,False,False,False,False,False,False,False
L13003,False,False,False,False,False,False,False,False
L13004,False,False,False,False,False,False,False,False
L13005,False,False,False,False,False,False,False,False
L13006,False,False,False,False,False,False,False,False
L13007,False,False,False,False,False,False,False,False
L13008,False,False,False,False,False,False,False,False
L13009,False,False,False,False,False,False,False,False
L13010,False,False,False,False,False,False,False,False
L13011,False,False,False,False,False,False,False,False
L13012,False,False,False,False,False,False,False,False
L13013,False,False,False,False,False,False,False,False
L13014,False,False,False,False,False,False,False,False
L13015,False,False,False,False,False,False,False,False
L13016,False,False,False,False,False,False,False,False
L13017,False,False,False,False,False,False,False,False
L13018,False,False,False,False,False,False,False,False
L13019,False,False,False,False,False,False,False,False
L13020,False,False,False,False,False,False,False,False
L13021,False,False,False,False,False,False,False,False
L13022,False,False,False,False,False,False,False,False
L13023,False,False,False,False,False,False,False,False
L13024,False,False,False,False,False,False,False,False
L13025,False,False,False,False,False,False,False,False
L13026,False,False,False,False,False,False,False,False
L13027,False,False,False,False,False,False,False,False
L13028,False,False,False,False,False,False,False,False
L13029,False,False,False,False,False,False,False,False
L13030,False,False,False,False,False,False,False,False
L13031,False,False,False,False,False,False,False,False
L13032,False,False,False,False,False,False,False,False
L13033,False,False,False,False,False,False,False,False
L13034,False,False,False,False,False,False,False,False
L13035,False,False,False,False,False,False,False,False
L13036,False,False,False,False,False,False,False,False
L13037,False,False,False,False,False,False,False,False
L13038,False,False,False,False,False,False,False,False
L13039,False,False,False,False,False,False,False,False
L13040,False,False,False,False,False,False,False,False
L13041,False,False,False,False,False,False,False,False
L13042,False,False,False,False,False,False,False,False
L13043,False,False,False,False,False,False,False,False
L13044,False,False,False,False,False,False,False,False
L13045,False,False,False,False,False,False,False,False
L13046,False,False,False,False,False,False,False,False
L13047,False,False,False,False,False,False,False,False
L13048,False,False,False,False,False,False,False,False
L13049,False,False,False,False,False,False,False,False
L13050,False,False,False,False,False,False,False,False
L13051,False,False,False,False,False,False,False,False
L13052,False,False,False,False,False,False,False,False
L13053,False,False,False,False,False,False,False,False
L13054,False,False,False,False,False,False,False,False
L13055,False,False,False,False,False,False,False,False
L13056,False,False,False,False,False,False,False,False
L13057,False,False,False,False,False,False,False,False
L13058,False,False,False,False,False,False,False,False
L13059,False,False,False,False,False,False,False,False
L13060,False,False,False,False,False,False,False,False
L13061,False,False,False,False,False,False,False,False
L13062,False,False,False,False,False,False,False,False
L13063,False,False,False,False,False,False,False,False
L13064,False,False,False,False,False,False,False,False
L13065,False,False,False,False,False,False,False,False
L13066,False,False,False,False,False,False,False,False
L13067,False,False,False,False,False,False,False,False
L13068,False,False,False,False,False,False,False,False
L13069,False,False,False,False,False,False,False,False
L13070,False,False,False,False,False,False,False,False
L13071,False,False,False,False,False,False,False,False
L13072,False,False,False,False,False,False,False,False
L13073,False,False,False,False,False,False,False,False
L13074,False,False,False,False,False,False,False,False
L13075,False,False,False,False,False,False,False,False
L13076,False,False,False,False,False,False,False,False
L13077,False,False,False,False,False,False,False,False
L13078,False,False,False,False,False,False,False,False
L13079,False,False,False,False,False,False,False,False
L13080,False,False,False,False,False,False,False,False
L13081,False,False,False,False,False,False,False,False
L13082,False,False,False,False,False,False,False,False
L13083,False,False,False,False,False,False,False,False
L13084,False,False,False,False,False,False,False,False
L13085,False,False,False,False,False,False,False,False
L13086,False,False,False,False,False,False,False,False
L13087,False,False,False,False,False,False,False,False
L13088,False,False,False,False,False,False,False,False
L13089,False,False,False,False,False,False,False,False
L13090,False,False,False,False,False,False,False,False
L13091,False,False,False,False,False,False,False,False
L13092,False,False,False,False,False,False,False,False
L13093,False,False,False,False,False,False,False,False
L13094,False,False,False,False,False,False,False,False
L13095,False,False,False,False,False,False,False,False
L13096,False,False,False,False,False,False,False,False
L13097,False,False,False,False,False,False,False,False
L13098,False,False,False,False,False,False,False,False
L13099,False,False,False,False,False,False,False,False
L13100,False,False,False,False,False,False,False,False
L13101,False,False,False,False,False,False,False,False
L13102,False,False,False,False,False,False,False,False
L13103,False,False,False,False,False,False,False,False
L13104,False,False,False,False,False,False,False,False
L13105,False,False,False,False,False,False,False,False
L13106,False,False,False,False,False,False,False,False
L13107,False,False,False,False,False,False,False,False
L13108,False,False,False,False,False,False,False,False
L13109,False,False,False,False,False,False,False,False
L13110,False,False,False,False,False,False,False,False
L13111,False,False,False,False,False,False,False,False
L13112,False,False,False,False,False,False,False,False
L13113,False,False,False,False,False,False,False,False
L13114,False,False,False,False,False,False,False,False
L13115,False,False,False,False,False,False,False,False
L13116,False,False,False,False,False,False,False,False
L13117,False,False,False,False,False,False,False,False
L13118,False,False,False,False,False,False,False,False
L13119,False,False,False,False,False,False,False,False
L13120,False,False,False,False,False,False,False,False
L13121,False,False,False,False,False,False,False,False
L13122,False,False,False,False,False,False,False,False
L13123,False,False,False,False,False,False,False,False
L13124,False,False,False,False,False,False,False,False
L13125,False,False,False,False,False,False,False,False
L13126,False,False,False,False,False,False,False,False
L13127,False,False,False,False,False,False,False,False
L13128,False,False,False,False,False,False,False,False
L13129,False,False,False,False,False,False,False,False
L13130,False,False,False,False,False,False,False,False
L13131,False,False,False,False,False,False,False,False
L13132,False,False,False,False,False,False,False,False
L13133,False,False,False,False,False,False,False,False
L13134,False,False,False,False,False,False,False,False
L13135,False,False,False,False,False,False,False,False
L13136,False,False,False,False,False,False,False,False
L13137,False,False,False,False,False,False,False,False
L13138,False,False,False,False,False,False,False,False
L13139,False,False,False,False,False,False,False,False
L13140,False,False,False,False,False,False,False,False
L13141,False,False,False,False,False,False,False,False
L13142,False,False,False,False,False,False,False,False
L13143,False,False,False,False,False,False,False,False
L13144,False,False,False,False,False,False,False,False
L13145,False,False,False,False,False,False,False,False
L13146,False,False,False,False,False,False,False,False
L13147,False,False,False,False,False,False,False,False
L13148,False,False,False,False,False,False,False,False
L13149,False,False,False,False,False,False,False,False
L13150,False,False,False,False,False,False,False,False
L13151,False,False,False,False,False,False,False,False
L13152,False,False,False,False,False,False,False,False
L13153,False,False,False,False,False,False,False,False
L13154,False,False,False,False,False,False,False,False
L13155,False,False,False,False,False,False,False,False
L13156,False,False,False,False,False,False,False,False
L13157,False,False,False,False,False,False,False,False
L13158,False,False,False,False,False,False,False,False
L13159,False,False,False,False,False,False,False,False
L13160,False,False,False,False,False,False,False,False
L13161,False,False,False,False,False,False,False,False
L13162,False,False,False,False,False,False,False,False
L13163,False,False,False,False,False,False,False,False
L13164,False,False,False,False,False,False,False,False
L13165,False,False,False,False,False,False,False,False
L13166,False,False,False,False,False,False,False,False
L13167,False,False,False,False,False,False,False,False
L13168,False,False,False,False,False,False,False,False
L13169,False,False,False,False,False,False,False,False
L13170,False,False,False,False,False,False,False,False
L13171,False,False,False,False,False,False,False,False
L13172,False,False,False,False,False,False,False,False
L13173,False,False,False,False,False,False,False,False
L13174,False,False,False,False,False,False,False,False
L13175,False,False,False,False,False,False,False,False
L13176,False,False,False,False,False,False,False,False
L13177,False,False,False,False,False,False,False,False
L13178,False,False,False,False,False,False,False,False
L13179,False,False,False,False,False,False,False,False
L13180,False,False,False,False,False,False,False,False
L13181,False,False,False,False,False,False,False,False
L13182,False,False,False,False,False,False,False,False
L13183,False,False,False,False,False,False,False,False
L13184,False,False,False,False,False,False,False,False
L13185,False,False,False,False,False,False,False,False
L13186,False,False,False,False,False,False,False,False
L13187,False,False,False,False,False,False,False,False
L13188,False,False,False,False,False,False,False,False
L13189,False,False,False,False,False,False,False,False
L13190,False,False,False,False,False,False,False,False
L13191,False,False,False,False,False,False,False,False
L13192,False,False,False,False,False,False,False,False
L13193,False,False,False,False,False,False,False,False
L13194,False,False,False,False,False,False,False,False
L13195,False,False,False,False,False,False,False,False
L13196,False,False,False,False,False,False,False,False
L13197,False,False,False,False,False,False,False,False
L13198,False,False,False,False,False,False,False,False
L13199,False,False,False,False,False,False,False,False
L13200,False,False,False,False,False,False,False,False
L13201,False,False,False,False,False,False,False,False
L13202,False,False,False,False,False,False,False,False
L13203,False,False,False,False,False,False,False,False
L13204,False,False,False,False,False,False,False,False
L13205,False,False,False,False,False,False,False,False
L13206,False,False,False,False,False,False,False,False
L13207,False,False,False,False,False,False,False,False
L13208,False,False,False,False,False,False,False,False
L13209,False,False,False,False,False,False,False,False
L13210,False,False,False,False,False,False,False,False
L13211,False,False,False,False,False,False,False,False
L13212,False,False,False,False,False,False,False,False
L13213,False,False,False,False,False,False,False,False
L13214,False,False,False,False,False,False,False,False
L13215,False,False,False,False,False,False,False,False
L13216,False,False,False,False,False,False,False,False
L13217,False,False,False,False,False,False,False,False
L13218,False,False,False,False,False,False,False,False
L13219,False,False,False,False,False,False,False,False
L13220,False,False,False,False,False,False,False,False
L13221,False,False,False,False,False,False,False,False
L13222,False,False,False,False,False,False,False,False
L13223,False,False,False,False,False,False,False,False
L13224,False,False,False,False,False,False,False,False
L13225,False,False,False,False,False,False,False,False
L13226,False,False,False,False,False,False,False,False
L13227,False,False,False,False,False,False,False,False
L13228,False,False,False,False,False,False,False,False
L13229,False,False,False,False,False,False,False,False
L13230,False,False,False,False,False,False,False,False
L13231,False,False,False,False,False,False,False,False
L13232,False,False,False,False,False,False,False,False
L13233,False,False,False,False,False,False,False,False
L13234,False,False,False,False,False,False,False,False
L13235,False,False,False,False,False,False,False,False
L13236,False,False,False,False,False,False,False,False
L13237,False,False,False,False,False,False,False,False
L13238,False,False,False,False,False,False,False,False
L13239,False,False,False,False,False,False,False,False
L13240,False,False,False,False,False,False,False,False
L13241,False,False,False,False,False,False,False,False
L13242,False,False,False,False,False,False,False,False
L13243,False,False,False,False,False,False,False,False
L13244,False,False,False,False,False,False,False,False
L13245,False,False,False,False,False,False,False,False
L13246,False,False,False,False,False,False,False,False
L13247,False,False,False,False,False,False,False,False
L13248,False,False,False,False,False,False,False,False
L13249,False,False,False,False,False,False,False,False
L13250,False,False,False,False,False,False,False,False
L13251,False,False,False,False,False,False,False,False
L13252,False,False,False,False,False,False,False,False
L13253,False,False,False,False,False,False,False,False
L13254,False,False,False,False,False,False,False,False
L13255,False,False,False,False,False,False,False,False
L13256,False,False,False,False,False,False,False,False
L13257,False,False,False,False,False,False,False,False
L13258,False,False,False,False,False,False,False,False
L13259,False,False,False,False,False,False,False,False
L13260,False,False,False,False,False,False,False,False
L13261,False,False,False,False,False,False,False,False
L13262,False,False,False,False,False,False,False,False
L13263,False,False,False,False,False,False,False,False
L13264,False,False,False,False,False,False,False,False
L13265,False,False,False,False,False,False,False,False
L13266,False,False,False,False,False,False,False,False
L13267,False,False,False,False,False,False,False,False
L13268,False,False,False,False,False,False,False,False
